,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
662,Cell701,1,10,31,7,60,27,12
663,Cell702,1,3,22,44,54,31,1
664,Cell703,1,8,25,41,23,43,2
665,Cell704,1,25,2,38,37,12,28
666,Cell705,1,3,8,20,32,41,1
667,Cell706,1,1,62,52,8,16,0
668,Cell707,1,14,47,53,26,45,19
669,Cell710,1,3,63,17,50,9,9
670,Cell711,1,1,18,5,3,48,7
671,Cell712,1,15,58,14,28,55,15
672,Cell714,1,4,14,48,48,15,17
673,Cell715,1,10,31,39,60,52,12
674,Cell716,1,1,43,5,3,30,8
675,Cell717,1,29,27,32,44,51,35
676,Cell718,1,4,14,48,48,15,17
677,Cell719,1,10,31,12,60,52,12
678,Cell720,1,9,53,18,47,11,4
679,Cell721,1,10,39,4,7,46,36
680,Cell722,1,13,34,35,12,22,16
681,Cell723,1,19,59,8,14,58,22
682,Cell724,1,16,29,37,57,29,20
683,Cell725,1,5,56,51,55,20,5
684,Cell726,1,2,30,37,31,17,6
685,Cell727,1,25,2,57,37,12,28
686,Cell728,1,1,28,47,8,1,0
687,Cell729,1,6,36,33,59,39,3
688,Cell731,1,7,45,26,10,36,31
689,Cell732,1,3,22,30,24,53,1
690,Cell733,1,8,25,31,23,43,2
691,Cell734,1,16,29,55,57,29,20
692,Cell735,1,15,58,14,28,55,15
693,Cell736,1,24,26,59,16,14,29
694,Cell737,1,5,56,64,55,20,5
695,Cell738,1,5,57,56,38,24,5
696,Cell739,1,1,43,9,45,30,8
697,Cell740,1,27,7,9,6,21,34
698,Cell741,1,30,19,34,13,50,37
699,Cell742,1,5,57,23,38,24,5
700,Cell743,1,8,38,41,52,43,2
701,Cell744,1,6,17,45,9,61,3
702,Cell745,1,6,46,46,19,39,3
703,Cell746,1,7,1,33,49,38,13
704,Cell747,1,5,13,56,56,59,11
705,Cell748,1,8,6,25,63,2,2
706,Cell749,1,5,57,23,38,25,5
707,Cell750,1,1,28,47,53,48,0
708,Cell751,1,3,8,12,24,53,1
709,Cell752,1,12,10,34,35,37,2
710,Cell753,1,11,11,29,29,49,33
711,Cell754,1,16,29,55,57,29,20
712,Cell755,1,4,49,48,43,0,3
713,Cell756,1,1,28,16,53,48,0
714,Cell757,1,11,11,13,0,49,33
715,Cell758,1,24,26,59,16,14,29
716,Cell759,1,1,64,43,33,57,0
717,Cell760,1,9,55,24,2,6,4
718,Cell761,1,30,19,22,13,50,37
719,Cell762,1,1,64,40,53,48,0
720,Cell763,1,14,47,53,26,45,19
721,Cell764,1,8,25,41,23,43,2
722,Cell765,1,9,40,34,4,6,4
723,Cell766,1,26,33,24,30,44,30
724,Cell767,1,6,36,44,9,23,3
725,Cell768,1,29,27,61,44,35,35
726,Cell769,1,24,26,59,16,14,29
727,Cell770,1,21,50,58,21,54,26
728,Cell771,1,4,3,63,62,15,17
729,Cell772,1,2,54,37,15,40,6
730,Cell773,1,10,31,7,60,52,12
731,Cell774,1,3,8,28,32,41,1
732,Cell775,1,1,64,57,53,48,0
733,Cell776,1,26,33,24,30,62,30
734,Cell777,1,8,25,31,23,2,2
735,Cell778,1,25,2,38,37,12,28
736,Cell779,1,16,29,55,57,29,20
737,Cell780,1,1,64,40,33,57,0
738,Cell781,1,5,13,46,56,25,11
739,Cell782,1,9,53,18,47,11,4
740,Cell783,1,2,18,50,53,34,7
741,Cell784,1,2,5,37,17,27,6
742,Cell785,1,22,24,11,34,26,18
743,Cell786,1,14,47,53,26,45,19
744,Cell787,1,21,50,58,21,54,26
745,Cell788,1,5,57,25,38,24,5
746,Cell789,1,6,17,61,9,31,3
747,Cell790,1,8,38,41,23,43,2
748,Cell791,1,25,2,38,37,12,28
749,Cell792,1,7,1,33,49,38,13
750,Cell793,1,2,17,10,9,61,1
751,Cell794,1,18,32,2,5,10,24
752,Cell795,1,3,41,12,24,53,9
753,Cell796,1,10,31,7,60,52,12
754,Cell797,1,4,44,62,61,32,10
755,Cell798,1,2,54,50,15,17,6
756,Cell799,1,9,10,41,52,37,4
757,Cell800,1,4,14,46,48,15,17
758,Cell801,1,30,19,22,13,50,37
759,Cell802,1,4,49,16,43,0,3
760,Cell803,1,12,51,6,35,37,2
761,Cell804,1,3,8,57,60,9,12
762,Cell806,1,12,51,41,35,37,2
763,Cell807,1,7,1,33,49,38,13
764,Cell808,1,3,63,17,50,53,9
765,Cell809,1,7,45,26,10,36,31
766,Cell810,1,6,46,56,19,59,3
767,Cell811,1,6,46,21,59,32,11
768,Cell812,1,2,54,30,15,40,6
769,Cell813,1,31,21,36,46,33,38
770,Cell814,1,2,30,40,17,17,6
771,Cell815,1,24,26,30,16,14,29
772,Cell816,1,20,48,49,42,56,23
773,Cell817,1,18,32,45,5,44,24
774,Cell819,1,1,62,44,25,1,0
775,Cell820,1,6,16,1,19,23,3
776,Cell821,1,23,42,15,27,42,27
777,Cell822,1,12,35,13,18,28,14
778,Cell823,1,23,42,15,27,42,27
779,Cell824,1,8,38,41,52,43,2
780,Cell825,1,14,47,31,26,45,19
781,Cell826,1,24,26,6,16,14,29
782,Cell827,1,4,3,16,51,15,17
783,Cell828,1,2,17,28,54,31,1
784,Cell829,1,17,9,42,39,13,21
785,Cell830,1,4,20,63,51,15,10
786,Cell831,1,31,21,36,46,33,38
787,Cell832,1,1,28,43,22,48,0
788,Cell833,1,4,14,48,48,19,17
789,Cell834,1,19,59,8,14,58,22
790,Cell835,1,10,31,7,60,9,12
791,Cell837,1,2,17,10,54,31,1
792,Cell838,1,3,22,16,24,31,1
793,Cell839,1,16,29,55,57,29,20
794,Cell840,1,2,23,5,31,34,7
795,Cell841,1,19,59,8,14,58,22
796,Cell842,1,17,9,42,39,13,21
797,Cell843,1,18,32,2,5,10,24
798,Cell844,1,5,13,51,19,25,3
799,Cell845,1,16,29,55,57,29,20
800,Cell846,1,15,58,63,51,55,15
801,Cell847,1,9,53,54,47,6,4
802,Cell848,1,19,59,8,14,58,22
803,Cell849,1,17,9,42,39,13,21
804,Cell851,1,21,50,24,21,54,26
805,Cell852,1,2,60,60,31,17,6
806,Cell853,1,2,23,1,9,61,1
807,Cell854,1,25,2,38,48,12,28
808,Cell855,1,3,22,1,32,41,1
809,Cell856,1,21,50,58,21,54,26
810,Cell857,1,22,24,11,34,26,18
811,Cell858,1,26,33,24,30,44,30
812,Cell859,1,3,8,28,32,41,1
813,Cell860,1,15,58,14,28,55,15
814,Cell861,1,27,7,19,6,4,34
815,Cell862,1,8,6,25,63,2,2
816,Cell863,1,11,55,54,2,7,32
817,Cell864,1,21,50,58,21,54,26
818,Cell865,1,17,9,42,39,13,21
819,Cell866,1,3,41,45,24,53,9
820,Cell867,1,6,46,62,59,32,3
821,Cell868,1,6,36,44,59,61,3
822,Cell869,1,30,19,22,13,50,37
823,Cell870,1,21,50,58,21,54,26
824,Cell871,1,13,34,39,12,46,16
825,Cell872,1,5,56,64,55,20,5
826,Cell873,1,3,8,28,32,41,1
827,Cell874,1,31,21,36,46,33,38
828,Cell875,1,6,46,29,59,39,3
829,Cell876,1,4,14,48,48,15,17
830,Cell877,1,6,46,10,59,23,3
831,Cell878,1,6,36,5,9,61,3
832,Cell879,1,24,26,59,16,14,29
833,Cell881,1,12,35,40,18,57,14
834,Cell882,1,2,23,43,54,61,1
835,Cell883,1,14,47,53,26,45,19
836,Cell884,1,4,15,6,61,32,11
837,Cell885,1,5,13,46,56,59,11
838,Cell886,1,23,42,21,27,42,27
839,Cell887,1,2,18,61,53,34,7
840,Cell888,1,10,39,4,7,46,36
841,Cell889,1,6,16,9,45,23,8
842,Cell890,1,18,32,2,5,44,24
843,Cell891,1,9,10,34,52,37,4
844,Cell892,1,2,54,21,17,27,6
845,Cell893,1,15,58,14,28,55,15
846,Cell894,1,6,16,1,19,20,8
847,Cell895,1,25,2,57,37,12,28
848,Cell896,1,30,19,22,13,50,37
849,Cell897,1,11,55,54,2,8,32
850,Cell898,1,2,54,60,15,40,6
851,Cell899,1,28,4,3,11,3,25
852,Cell900,1,4,44,48,62,32,10
853,Cell901,1,20,48,49,42,56,23
854,Cell902,1,5,57,23,38,24,5
855,Cell903,1,2,17,50,54,31,1
856,Cell904,1,4,12,16,34,26,18
857,Cell905,1,9,10,34,4,6,4
858,Cell906,1,6,16,39,45,30,8
859,Cell908,1,14,47,53,26,45,19
860,Cell909,1,9,10,4,4,37,4
861,Cell910,1,2,60,37,15,40,6
862,Cell912,1,11,11,13,0,49,33
863,Cell913,1,14,47,53,26,45,19
864,Cell914,1,16,29,55,57,29,20
865,Cell915,1,7,45,26,10,36,31
866,Cell916,1,20,61,49,42,56,23
867,Cell917,1,6,17,1,9,61,3
868,Cell918,1,24,26,59,16,14,29
869,Cell919,1,2,18,5,53,34,7
870,Cell920,1,1,64,43,53,57,0
871,Cell921,1,15,58,14,28,55,15
872,Cell922,1,2,23,5,31,17,7
873,Cell923,1,7,45,60,36,36,31
874,Cell924,1,14,47,50,26,45,19
875,Cell925,1,19,59,8,14,58,22
876,Cell926,1,2,30,37,54,17,6
877,Cell927,1,6,16,1,19,23,3
878,Cell928,1,4,20,57,43,0,10
879,Cell929,1,2,18,37,9,34,7
880,Cell930,1,5,15,27,56,3,11
881,Cell931,1,10,39,57,7,46,36
882,Cell932,1,30,19,22,13,50,37
883,Cell933,1,5,13,56,56,25,11
884,Cell934,1,1,18,5,3,61,8
885,Cell935,1,15,58,14,28,55,15
886,Cell936,1,26,33,24,30,62,30
887,Cell937,1,9,53,18,47,11,4
888,Cell938,1,16,29,55,57,29,20
889,Cell939,1,13,34,35,1,22,16
890,Cell940,1,3,22,62,32,31,1
891,Cell941,1,6,36,44,59,23,3
892,Cell942,1,6,49,21,43,0,3
893,Cell943,1,10,31,4,60,52,12
894,Cell944,1,19,59,8,14,58,22
895,Cell945,1,9,10,21,4,37,4
896,Cell946,1,10,31,7,60,52,12
897,Cell947,1,3,63,28,24,53,1
898,Cell948,1,2,30,6,17,17,6
899,Cell949,1,6,16,10,19,39,3
900,Cell950,1,11,11,13,0,49,33
901,Cell951,1,24,26,59,16,14,29
902,Cell952,1,7,54,12,36,40,6
903,Cell953,1,6,17,62,43,31,3
904,Cell954,1,1,52,52,8,16,0
905,Cell955,1,5,57,26,38,24,5
906,Cell957,1,28,4,3,11,3,25
907,Cell958,1,10,39,30,7,46,36
908,Cell959,1,8,6,25,63,2,2
909,Cell960,1,3,22,21,24,53,1
910,Cell961,1,13,39,39,7,46,16
911,Cell962,1,2,5,7,17,27,12
912,Cell963,1,16,29,55,57,29,20
913,Cell964,1,8,6,31,63,2,2
914,Cell965,1,3,8,60,32,41,12
915,Cell966,1,3,41,64,24,53,9
916,Cell967,1,5,57,23,38,24,5
917,Cell968,1,24,26,59,16,14,29
918,Cell969,1,7,6,25,49,2,13
919,Cell971,1,5,56,21,55,20,5
920,Cell972,1,9,53,18,47,11,4
921,Cell973,1,7,1,12,49,38,13
922,Cell974,1,4,14,48,48,15,17
923,Cell975,1,16,29,55,57,29,20
924,Cell976,1,4,44,46,62,32,10
925,Cell977,1,15,58,14,28,55,15
926,Cell978,1,27,7,19,6,4,34
927,Cell979,1,11,11,47,29,28,33
928,Cell982,1,18,32,2,5,10,24
929,Cell983,1,24,26,59,16,14,29
930,Cell984,1,29,27,32,44,51,35
931,Cell985,1,9,10,34,4,37,4
932,Cell986,1,3,17,50,54,31,1
933,Cell987,1,4,14,52,61,19,17
934,Cell988,1,1,62,47,8,1,0
935,Cell989,1,2,30,47,31,17,7
936,Cell990,1,12,51,60,20,28,14
937,Cell991,1,2,60,37,31,40,7
938,Cell992,1,4,44,27,62,32,10
939,Cell993,1,7,45,26,10,36,31
940,Cell994,1,14,47,53,26,45,19
941,Cell995,1,19,59,8,14,58,22
942,Cell996,1,2,60,50,31,34,7
943,Cell997,1,30,37,12,13,50,37
944,Cell998,1,2,54,37,15,40,6
945,Cell999,1,29,27,32,44,51,35
946,Cell1000,1,15,58,14,28,55,15
947,Cell1001,1,19,59,8,14,58,22
948,Cell1002,1,24,26,59,16,14,29
949,Cell1003,1,16,29,55,57,29,20
950,Cell1004,1,17,9,25,39,13,21
951,Cell1005,1,29,27,32,44,51,35
952,Cell1006,1,21,50,58,21,54,26
953,Cell1007,1,2,30,28,54,31,1
954,Cell1008,1,4,49,6,43,0,10
955,Cell1009,1,2,18,10,31,34,7
956,Cell1010,1,10,31,50,60,52,12
957,Cell1011,1,12,51,60,20,28,14
958,Cell1012,1,2,54,10,15,17,6
959,Cell1013,1,4,14,48,48,15,17
960,Cell1015,1,2,17,28,54,31,1
961,Cell1017,1,11,11,29,29,28,33
962,Cell1018,1,18,32,36,5,10,24
963,Cell1019,1,13,34,35,12,22,16
964,Cell1020,1,30,37,62,13,50,37
965,Cell1021,1,1,35,61,18,57,0
966,Cell1022,1,20,61,49,42,56,23
967,Cell1023,1,2,18,5,9,34,7
968,Cell1024,1,7,1,39,49,38,13
969,Cell1025,1,11,55,54,2,7,32
970,Cell1026,1,3,8,57,32,41,1
971,Cell1027,1,9,53,56,47,11,4
972,Cell1028,1,13,39,30,12,46,16
973,Cell1029,1,12,51,29,20,28,14
974,Cell1030,1,10,31,7,60,9,12
975,Cell1031,1,1,43,1,3,30,8
976,Cell1032,1,14,47,53,26,45,19
977,Cell1033,1,9,10,34,4,37,4
978,Cell1034,1,8,25,52,63,2,2
979,Cell1035,1,12,51,30,20,28,14
980,Cell1037,1,24,26,59,16,14,29
981,Cell1038,1,21,50,58,21,54,26
982,Cell1039,1,4,14,48,48,15,17
983,Cell1040,1,7,45,26,10,36,31
984,Cell1041,1,8,25,31,23,43,2
985,Cell1042,1,1,62,9,25,1,8
986,Cell1043,1,11,11,13,0,49,33
987,Cell1044,1,5,57,23,38,24,5
988,Cell1046,1,26,33,24,30,44,30
989,Cell1048,1,8,25,31,23,43,2
990,Cell1049,1,17,9,42,39,13,21
991,Cell1050,1,4,44,62,62,32,10
992,Cell1051,1,8,25,27,23,43,2
993,Cell1052,1,21,50,44,21,54,26
994,Cell1053,1,5,57,51,38,24,5
995,Cell1054,1,2,30,12,17,17,6
996,Cell1055,1,7,1,27,49,38,13
997,Cell1056,1,14,47,53,26,45,19
998,Cell1058,1,3,41,62,24,53,9
999,Cell1059,1,3,8,52,60,9,12
1000,Cell1060,1,14,47,53,26,45,19
1001,Cell1061,1,23,42,15,27,42,27
1002,Cell1062,1,6,46,44,59,39,3
1003,Cell1063,1,10,31,16,60,41,12
1004,Cell1064,1,3,41,62,24,53,9
1005,Cell1065,1,13,34,35,1,22,16
1006,Cell1066,1,7,45,26,10,36,31
1007,Cell1067,1,6,16,28,45,30,8
1008,Cell1068,1,8,25,41,23,43,2
1009,Cell1069,1,3,8,17,50,9,1
1010,Cell1070,1,12,35,13,15,57,14
1011,Cell1071,1,6,46,46,59,39,3
1012,Cell1072,1,14,47,53,26,45,19
1013,Cell1073,1,13,34,29,12,22,16
1014,Cell1074,1,8,25,31,23,43,2
1015,Cell1075,1,16,29,55,57,29,20
1016,Cell1076,1,5,13,56,19,25,11
1017,Cell1077,1,5,56,51,55,20,5
1018,Cell1078,1,9,55,54,4,6,4
1019,Cell1079,1,3,22,28,32,41,1
1020,Cell1080,1,11,11,13,29,49,33
1021,Cell1081,1,16,29,55,57,29,20
1022,Cell1082,1,11,55,54,2,7,32
1023,Cell1083,1,6,46,6,59,39,3
1024,Cell1084,1,28,4,23,11,3,25
1025,Cell1085,1,27,7,19,6,21,34
1026,Cell1086,1,20,48,10,42,56,23
1027,Cell1087,1,6,36,20,9,61,3
1028,Cell1088,1,6,46,10,59,39,3
1029,Cell1090,1,4,44,27,61,32,10
1030,Cell1091,1,7,45,33,36,36,13
1031,Cell1092,1,2,54,10,15,17,6
1032,Cell1093,1,21,50,58,21,54,26
1033,Cell1094,1,5,57,51,38,24,5
1034,Cell1095,1,4,49,12,43,0,3
1035,Cell1096,1,2,54,27,36,40,6
1036,Cell1097,1,2,23,61,9,34,7
1037,Cell1098,1,11,11,13,0,49,33
1038,Cell1100,1,24,26,6,16,14,29
1039,Cell1101,1,26,33,45,30,62,30
1040,Cell1102,1,28,4,3,11,3,25
1041,Cell1103,1,6,46,27,59,39,3
1042,Cell1104,1,17,9,42,39,13,21
1043,Cell1105,1,3,63,17,50,53,9
1044,Cell1106,1,1,28,47,22,48,8
1045,Cell1107,1,3,63,17,50,53,9
1046,Cell1108,1,8,25,25,63,2,2
1047,Cell1109,1,8,38,41,23,43,2
1048,Cell1110,1,29,27,32,44,35,35
1049,Cell1111,1,1,28,61,22,48,8
1050,Cell1112,1,5,57,23,38,25,5
1051,Cell1113,1,10,39,4,7,46,36
1052,Cell1114,1,23,42,15,27,42,27
1053,Cell1115,1,17,9,25,39,13,21
1054,Cell1116,1,4,14,48,48,19,17
1055,Cell1117,1,17,6,39,39,13,21
1056,Cell1118,1,2,60,43,31,57,7
1057,Cell1119,1,18,21,30,46,33,38
1058,Cell1120,1,20,61,49,42,56,23
1059,Cell1121,1,2,18,20,9,61,7
1060,Cell1122,1,19,59,8,14,58,22
1061,Cell1124,1,2,5,12,17,27,6
1062,Cell1125,1,9,53,18,47,11,4
1063,Cell1126,1,10,39,4,7,46,36
1064,Cell1127,1,19,59,8,14,58,22
1065,Cell1128,1,6,17,16,9,31,3
1066,Cell1129,1,5,56,51,55,20,8
1067,Cell1130,1,3,49,44,43,31,1
1068,Cell1131,1,3,63,17,50,53,9
1069,Cell1132,1,3,63,17,50,53,9
1070,Cell1133,1,11,11,13,0,49,33
1071,Cell1134,1,22,24,11,34,26,18
1072,Cell1135,1,2,60,30,31,40,7
1073,Cell1136,1,15,58,12,51,55,15
1074,Cell1137,1,28,4,3,11,3,25
1075,Cell1138,1,2,54,30,15,40,6
1076,Cell1139,1,10,39,4,7,46,36
1077,Cell1140,1,5,57,6,38,25,5
1078,Cell1141,1,2,17,37,54,31,1
1079,Cell1142,1,31,21,36,46,33,38
1080,Cell1143,1,2,30,37,17,17,6
1081,Cell1144,1,2,18,10,3,61,7
1082,Cell1145,1,9,10,34,4,37,4
1083,Cell1146,1,14,47,53,26,45,19
1084,Cell1147,1,29,27,32,44,51,35
1085,Cell1148,1,1,43,1,45,30,8
1086,Cell1149,1,24,26,59,16,14,29
1087,Cell1150,1,1,28,47,22,1,0
1088,Cell1151,1,9,53,18,47,11,4
1089,Cell1152,1,1,28,40,22,48,8
1090,Cell1153,1,16,29,55,57,29,20
1091,Cell1154,1,3,22,57,32,41,1
1092,Cell1155,1,4,14,1,48,15,17
1093,Cell1156,1,3,8,39,50,9,9
1094,Cell1157,1,22,24,11,34,26,18
1095,Cell1158,1,12,35,50,18,57,14
1096,Cell1159,1,2,35,60,15,40,6
1097,Cell1160,1,1,64,60,31,57,7
1098,Cell1161,1,8,38,41,23,43,2
1099,Cell1162,1,16,29,55,57,29,20
1100,Cell1163,1,4,14,48,48,19,28
1101,Cell1165,1,17,9,42,39,13,21
1102,Cell1166,1,1,43,47,45,30,8
1103,Cell1167,1,16,29,55,57,29,20
1104,Cell1168,1,23,42,15,27,42,27
1105,Cell1169,1,12,51,29,35,28,14
1106,Cell1170,1,5,13,46,38,25,11
1107,Cell1171,1,21,50,34,21,54,26
1108,Cell1172,1,1,43,9,45,30,8
1109,Cell1175,1,1,28,50,53,48,0
1110,Cell1176,1,28,4,3,11,3,25
1111,Cell1177,1,8,38,41,23,43,2
1112,Cell1178,1,19,59,8,14,58,22
1113,Cell1179,1,7,1,39,49,38,13
1114,Cell1180,1,6,16,18,19,23,3
1115,Cell1181,1,30,19,22,13,50,37
1116,Cell1182,1,15,58,14,28,55,15
1117,Cell1183,1,11,11,13,0,28,33
1118,Cell1184,1,17,9,42,39,13,21
1119,Cell1185,1,4,14,48,48,15,17
1120,Cell1186,1,9,40,34,47,11,4
1121,Cell1187,1,27,7,19,6,4,34
1122,Cell1188,1,1,64,40,53,48,0
1123,Cell1189,1,4,44,63,62,15,10
1124,Cell1190,1,12,35,29,18,57,14
1125,Cell1191,1,4,12,27,61,19,17
1126,Cell1192,1,10,39,4,60,46,36
1127,Cell1193,1,3,63,17,50,53,9
1128,Cell1194,1,8,6,1,63,2,2
1129,Cell1195,1,31,21,36,46,33,38
1130,Cell1196,1,22,24,11,34,26,18
1131,Cell1197,1,25,2,38,37,12,28
1132,Cell1198,1,31,21,36,46,33,38
1133,Cell1199,1,14,47,48,26,45,19
1134,Cell1200,1,19,59,8,14,58,22
1135,Cell1201,1,11,55,54,2,7,32
1136,Cell1202,1,12,35,29,20,28,14
1137,Cell1203,1,1,28,47,22,48,0
1138,Cell1204,1,28,4,3,11,3,25
1139,Cell1205,1,3,8,57,32,9,1
1140,Cell1206,1,3,41,1,24,53,9
1141,Cell1207,1,4,20,64,51,15,10
1142,Cell1208,1,23,42,15,27,42,27
1143,Cell1209,1,5,16,10,45,20,8
1144,Cell1210,1,8,6,25,63,2,2
1145,Cell1211,1,19,59,8,14,58,22
1146,Cell1212,1,26,33,24,30,62,30
1147,Cell1213,1,21,50,58,21,54,26
1148,Cell1214,1,18,32,2,5,10,24
1149,Cell1216,1,28,4,25,11,3,25
1150,Cell1217,1,11,55,6,29,7,32
1151,Cell1218,1,30,37,22,13,50,37
1152,Cell1219,1,25,2,38,37,12,28
1153,Cell1220,1,1,28,40,22,48,8
1154,Cell1221,1,25,2,38,37,12,28
1155,Cell1222,1,25,14,63,48,19,28
1156,Cell1223,1,26,33,41,30,62,30
1157,Cell1224,1,4,44,6,62,32,10
1158,Cell1225,1,17,9,42,39,13,21
1159,Cell1226,1,6,17,40,9,61,3
1160,Cell1227,1,31,21,36,46,33,38
1161,Cell1228,1,17,9,42,39,13,21
1162,Cell1229,1,7,45,30,10,36,31
1163,Cell1230,1,12,35,43,18,57,14
1164,Cell1231,1,11,55,54,2,7,32
1165,Cell1232,1,20,48,29,42,56,23
1166,Cell1233,1,4,20,34,43,0,10
1167,Cell1234,1,26,33,24,30,44,30
1168,Cell1235,1,3,8,62,32,41,1
1169,Cell1236,1,17,9,42,39,13,21
1170,Cell1237,1,19,59,8,14,58,22
1171,Cell1238,1,12,45,12,10,36,14
1172,Cell1239,1,1,62,52,8,1,0
1173,Cell1240,1,2,60,37,31,17,7
1174,Cell1241,1,12,35,50,18,57,14
1175,Cell1242,1,3,63,60,50,53,9
1176,Cell1243,1,9,10,34,4,6,4
1177,Cell1244,1,29,27,32,44,51,35
1178,Cell1245,1,14,47,53,26,45,19
1179,Cell1246,1,3,63,17,50,53,9
1180,Cell1247,1,2,54,51,15,40,6
1181,Cell1248,1,7,1,33,49,38,13
1182,Cell1249,1,25,2,61,48,12,28
1183,Cell1250,1,4,49,16,43,0,3
1184,Cell1251,1,1,43,40,3,1,8
1185,Cell1252,1,5,13,6,56,59,11
1186,Cell1253,1,13,34,29,12,46,16
1187,Cell1254,1,13,34,35,50,22,16
1188,Cell1255,1,1,43,44,45,30,8
1189,Cell1256,1,23,42,47,27,42,27
1190,Cell1257,1,14,47,50,26,45,19
1191,Cell1258,1,28,4,3,11,3,25
1192,Cell1259,1,7,45,26,10,36,31
1193,Cell1260,1,7,1,39,49,52,13
1194,Cell1261,1,21,50,58,21,54,26
1195,Cell1262,1,1,43,9,25,5,8
1196,Cell1263,1,21,50,58,21,54,26
1197,Cell1264,1,5,56,9,55,20,5
1198,Cell1265,1,18,32,2,5,10,24
1199,Cell1266,1,2,30,12,17,17,6
1200,Cell1267,1,16,29,55,57,29,20
1201,Cell1268,1,9,55,54,2,6,4
1202,Cell1269,1,9,40,34,4,6,4
1203,Cell1270,1,5,56,51,55,24,5
1204,Cell1272,1,7,1,33,7,38,13
1205,Cell1273,1,3,41,20,51,53,9
1206,Cell1274,1,4,14,48,48,19,17
1207,Cell1275,1,10,31,7,60,52,12
1208,Cell1276,1,4,44,12,62,32,10
1209,Cell1277,1,8,25,3,63,2,2
1210,Cell1278,1,24,26,59,16,14,29
1211,Cell1279,1,10,39,4,7,46,36
1212,Cell1280,1,18,32,2,5,10,24
1213,Cell1281,1,2,17,16,54,31,1
1214,Cell1282,1,10,31,7,60,52,12
1215,Cell1284,1,12,35,60,18,57,14
1216,Cell1285,1,2,30,60,17,17,6
1217,Cell1287,1,4,20,61,51,0,10
1218,Cell1288,1,15,3,48,28,15,15
1219,Cell1289,1,18,32,2,5,10,24
1220,Cell1290,1,5,56,51,55,24,5
1221,Cell1291,1,30,19,22,13,50,37
1222,Cell1292,1,1,43,9,45,30,8
1223,Cell1293,1,4,44,62,62,15,10
1224,Cell1294,1,2,30,37,17,17,6
1225,Cell1295,1,14,47,53,26,45,19
1226,Cell1296,1,9,10,34,4,37,4
1227,Cell1298,1,26,33,24,30,44,30
1228,Cell1299,1,9,40,18,47,6,4
1229,Cell1300,1,5,13,46,56,25,11
1230,Cell1301,1,5,56,10,55,20,5
1231,Cell1302,1,10,39,39,7,46,36
1232,Cell1303,1,2,18,21,3,61,7
1233,Cell1304,1,9,53,27,47,11,4
1234,Cell1305,1,10,39,20,7,46,36
1235,Cell1306,1,7,6,23,63,2,13
1236,Cell1307,1,8,38,41,52,37,2
1237,Cell1308,1,29,27,32,44,51,35
1238,Cell1309,1,2,54,50,15,17,6
1239,Cell1311,1,5,43,1,45,30,5
1240,Cell1312,1,12,51,43,20,28,14
1241,Cell1313,1,3,49,16,43,31,1
1242,Cell1314,1,3,22,44,32,41,1
1243,Cell1315,1,4,44,27,62,32,10
1244,Cell1316,1,2,18,61,53,48,7
1245,Cell1317,1,15,58,14,28,55,15
1246,Cell1318,1,28,4,37,11,3,25
1247,Cell1319,1,12,51,50,15,40,14
1248,Cell1320,1,17,9,42,39,13,21
1249,Cell1321,1,22,24,11,34,26,18
1250,Cell1322,1,7,45,6,36,36,13
1251,Cell1323,1,3,8,45,32,9,1
1252,Cell1324,1,2,23,47,54,17,1
1253,Cell1325,1,22,24,11,34,26,18
1254,Cell1326,1,1,64,40,53,57,0
1255,Cell1327,1,4,15,45,61,32,11
1256,Cell1328,1,26,33,24,30,44,30
1257,Cell1329,1,19,59,8,14,58,22
1258,Cell1330,1,6,36,10,59,61,3
1259,Cell1331,1,7,6,44,49,2,13
1260,Cell1332,1,1,64,50,33,57,0
1261,Cell1333,1,22,24,11,34,26,18
1262,Cell1334,1,24,26,59,16,14,29
1263,Cell1335,1,3,22,28,54,31,1
1264,Cell1336,1,22,24,11,34,26,18
1265,Cell1337,1,1,62,62,25,1,0
1266,Cell1338,1,16,29,55,57,29,20
1267,Cell1339,1,9,53,18,47,11,4
1268,Cell1340,1,26,33,24,30,62,30
1269,Cell1341,1,2,23,10,54,61,1
1270,Cell1342,1,31,21,36,46,33,38
1271,Cell1343,1,12,51,30,15,40,14
1272,Cell1344,1,4,44,27,62,15,10
1273,Cell1345,1,1,28,47,22,1,0
1274,Cell1346,1,21,50,58,21,54,26
1275,Cell1347,1,7,1,62,49,52,13
1276,Cell1348,1,7,1,33,49,38,13
1277,Cell1349,1,3,8,20,50,9,9
1278,Cell1350,1,4,14,62,48,19,17
1279,Cell1352,1,13,34,13,1,22,16
1280,Cell1353,1,20,61,49,42,56,23
1281,Cell1355,1,2,23,60,31,34,7
1282,Cell1356,1,12,51,29,20,28,14
1283,Cell1357,1,4,15,25,61,3,25
1284,Cell1358,1,3,63,35,50,9,9
1285,Cell1359,1,14,47,53,26,45,19
1286,Cell1360,1,21,50,58,21,54,26
1287,Cell1361,1,4,20,14,51,53,10
1288,Cell1362,1,8,6,31,63,2,2
1289,Cell1363,1,20,61,10,42,56,23
1290,Cell1364,1,5,13,21,19,25,3
1291,Cell1365,1,11,11,13,0,49,33
1292,Cell1366,1,17,9,42,39,13,21
1293,Cell1367,1,31,21,36,46,33,38
1294,Cell1368,1,1,43,9,45,23,8
