,ID,did,seurat_cluster,kmeans_cluster,labels,MOEA,SOEA,PhenoGraph
662,Cell701,1,12,1,4,17,1,9
663,Cell702,1,5,31,23,23,25,5
664,Cell703,1,5,31,21,23,25,5
665,Cell704,1,25,7,20,20,31,21
666,Cell705,1,28,32,11,14,4,24
667,Cell706,1,24,6,27,24,13,20
668,Cell707,1,24,6,27,24,13,20
669,Cell710,1,4,17,9,7,14,1
670,Cell711,1,19,13,3,18,9,15
671,Cell712,1,7,28,8,0,11,3
672,Cell714,1,9,3,25,22,15,6
673,Cell715,1,4,17,20,7,14,1
674,Cell716,1,19,13,3,18,9,15
675,Cell717,1,25,7,17,20,31,21
676,Cell718,1,9,3,25,22,15,6
677,Cell719,1,6,15,7,4,12,4
678,Cell720,1,20,26,10,27,3,12
679,Cell721,1,19,13,3,18,9,15
680,Cell722,1,1,29,18,30,6,0
681,Cell723,1,3,28,5,19,30,2
682,Cell724,1,22,9,19,25,5,18
683,Cell725,1,14,19,26,5,20,13
684,Cell726,1,22,9,19,25,5,18
685,Cell727,1,18,22,29,15,2,16
686,Cell728,1,27,4,24,2,17,23
687,Cell729,1,25,7,17,20,31,21
688,Cell731,1,17,6,14,21,10,11
689,Cell732,1,8,24,16,28,8,28
690,Cell733,1,8,20,16,28,29,27
691,Cell734,1,15,25,28,11,18,10
692,Cell735,1,7,28,8,0,11,3
693,Cell736,1,10,4,30,16,27,7
694,Cell737,1,2,18,1,31,19,29
695,Cell738,1,18,16,29,15,2,16
696,Cell739,1,3,28,5,0,11,2
697,Cell740,1,3,28,5,19,30,2
698,Cell741,1,1,29,18,30,6,0
699,Cell742,1,2,10,12,31,24,25
700,Cell743,1,5,20,21,23,29,27
701,Cell744,1,5,31,23,23,25,5
702,Cell745,1,27,4,24,2,17,23
703,Cell746,1,25,7,17,20,31,21
704,Cell747,1,18,22,29,15,2,16
705,Cell748,1,16,11,13,29,21,14
706,Cell749,1,17,6,12,21,10,11
707,Cell750,1,27,4,24,2,17,23
708,Cell751,1,6,15,7,4,12,4
709,Cell752,1,1,29,18,30,6,0
710,Cell753,1,13,12,15,12,26,26
711,Cell754,1,15,25,28,11,18,10
712,Cell755,1,9,3,25,22,15,6
713,Cell756,1,4,17,9,7,14,1
714,Cell757,1,6,15,7,4,12,4
715,Cell758,1,10,4,30,16,27,7
716,Cell759,1,11,1,22,8,28,8
717,Cell760,1,16,11,13,29,21,14
718,Cell761,1,2,10,12,31,24,25
719,Cell762,1,13,12,21,28,8,28
720,Cell763,1,24,6,27,24,13,20
721,Cell764,1,1,29,21,0,22,0
722,Cell765,1,1,29,18,30,6,0
723,Cell766,1,16,11,13,29,21,14
724,Cell767,1,5,31,23,23,25,5
725,Cell768,1,26,3,31,22,15,22
726,Cell769,1,10,4,30,16,27,7
727,Cell770,1,10,4,30,16,27,7
728,Cell771,1,23,21,32,13,0,19
729,Cell772,1,22,30,19,25,5,18
730,Cell773,1,12,1,4,17,1,9
731,Cell774,1,13,12,15,12,26,26
732,Cell775,1,18,22,29,15,2,16
733,Cell776,1,16,11,13,29,21,14
734,Cell777,1,2,18,16,31,19,25
735,Cell778,1,18,16,20,15,2,16
736,Cell779,1,15,25,28,11,18,10
737,Cell780,1,1,29,21,30,6,0
738,Cell781,1,27,4,24,2,17,23
739,Cell782,1,20,23,10,27,3,12
740,Cell783,1,14,19,26,5,20,13
741,Cell784,1,22,30,19,25,5,18
742,Cell785,1,1,12,6,28,8,28
743,Cell786,1,24,6,27,24,13,20
744,Cell787,1,10,4,30,16,27,7
745,Cell788,1,16,27,13,29,21,14
746,Cell789,1,26,14,31,6,16,22
747,Cell790,1,8,20,21,28,29,27
748,Cell791,1,9,3,20,22,15,6
749,Cell792,1,25,7,17,20,31,21
750,Cell793,1,19,13,6,18,9,15
751,Cell794,1,21,5,2,26,7,17
752,Cell795,1,6,15,7,4,12,4
753,Cell796,1,12,1,4,17,1,9
754,Cell797,1,23,21,32,13,0,19
755,Cell798,1,14,19,26,5,20,13
756,Cell799,1,7,28,21,0,11,3
757,Cell800,1,27,4,24,2,17,23
758,Cell801,1,18,16,12,15,2,16
759,Cell802,1,4,17,9,7,14,1
760,Cell803,1,12,1,4,17,1,9
761,Cell804,1,18,16,29,15,2,16
762,Cell806,1,7,28,21,0,11,3
763,Cell807,1,25,7,17,20,31,21
764,Cell808,1,4,17,9,7,14,1
765,Cell809,1,17,6,14,21,10,11
766,Cell810,1,18,22,29,15,2,16
767,Cell811,1,28,2,11,14,4,24
768,Cell812,1,2,18,16,4,19,29
769,Cell813,1,22,9,19,25,5,18
770,Cell814,1,8,24,21,28,8,28
771,Cell815,1,2,18,16,28,19,29
772,Cell816,1,9,3,25,22,15,6
773,Cell817,1,5,31,23,23,25,5
774,Cell819,1,5,31,23,23,25,5
775,Cell820,1,16,27,1,29,26,14
776,Cell821,1,7,28,8,0,11,3
777,Cell822,1,6,15,7,4,12,4
778,Cell823,1,7,28,8,0,11,3
779,Cell824,1,1,29,21,30,22,0
780,Cell825,1,8,24,16,28,8,28
781,Cell826,1,12,1,4,17,1,9
782,Cell827,1,4,17,9,7,14,1
783,Cell828,1,13,12,15,12,26,26
784,Cell829,1,11,1,22,8,28,8
785,Cell830,1,23,21,32,13,0,19
786,Cell831,1,22,9,19,25,5,18
787,Cell832,1,11,1,22,8,28,8
788,Cell833,1,9,3,25,22,15,6
789,Cell834,1,3,28,5,0,30,2
790,Cell835,1,12,1,4,17,1,9
791,Cell837,1,3,28,6,19,30,2
792,Cell838,1,4,17,9,7,14,1
793,Cell839,1,15,25,28,11,23,10
794,Cell840,1,19,13,3,18,9,15
795,Cell841,1,3,28,5,19,30,2
796,Cell842,1,11,1,22,8,28,8
797,Cell843,1,21,5,2,26,7,17
798,Cell844,1,14,19,26,5,20,13
799,Cell845,1,15,25,28,11,18,10
800,Cell846,1,23,21,32,13,0,19
801,Cell847,1,15,25,28,11,18,10
802,Cell848,1,3,28,5,19,30,2
803,Cell849,1,11,1,22,8,28,8
804,Cell851,1,16,8,13,29,21,14
805,Cell852,1,26,14,31,6,16,22
806,Cell853,1,1,29,1,30,22,0
807,Cell854,1,6,14,20,6,16,4
808,Cell855,1,13,27,1,12,26,26
809,Cell856,1,10,4,30,16,27,7
810,Cell857,1,19,13,6,18,9,15
811,Cell858,1,16,11,13,29,21,14
812,Cell859,1,13,12,15,12,26,26
813,Cell860,1,7,28,8,0,11,3
814,Cell861,1,20,23,10,27,3,12
815,Cell862,1,16,11,13,29,21,14
816,Cell863,1,15,25,28,11,18,10
817,Cell864,1,10,4,30,16,27,7
818,Cell865,1,11,1,22,8,28,8
819,Cell866,1,5,31,23,23,25,5
820,Cell867,1,23,21,32,13,0,19
821,Cell868,1,5,31,23,23,25,5
822,Cell869,1,2,10,12,31,24,25
823,Cell870,1,10,4,30,16,27,7
824,Cell871,1,25,7,20,20,31,21
825,Cell872,1,1,29,1,30,6,0
826,Cell873,1,13,12,15,12,26,26
827,Cell874,1,22,9,19,25,5,18
828,Cell875,1,13,12,15,12,26,26
829,Cell876,1,9,3,25,22,15,6
830,Cell877,1,2,18,6,31,19,25
831,Cell878,1,19,13,3,18,9,15
832,Cell879,1,10,4,30,16,27,7
833,Cell881,1,24,6,21,24,13,20
834,Cell882,1,11,1,22,8,28,8
835,Cell883,1,24,6,27,24,13,20
836,Cell884,1,12,1,4,17,1,9
837,Cell885,1,27,4,24,2,17,23
838,Cell886,1,28,2,11,14,4,24
839,Cell887,1,9,3,31,22,15,6
840,Cell888,1,19,13,3,18,9,15
841,Cell889,1,3,28,5,0,30,2
842,Cell890,1,21,5,2,26,7,17
843,Cell892,1,28,2,11,14,4,24
844,Cell893,1,7,28,8,0,11,3
845,Cell894,1,7,28,1,0,11,3
846,Cell895,1,18,16,29,15,2,16
847,Cell896,1,2,10,12,31,24,25
848,Cell897,1,15,25,28,11,23,10
849,Cell898,1,26,14,31,6,16,22
850,Cell899,1,21,5,2,26,7,17
851,Cell900,1,9,3,25,22,15,6
852,Cell901,1,9,3,25,22,15,6
853,Cell902,1,2,10,12,31,24,25
854,Cell903,1,14,19,26,5,20,13
855,Cell904,1,4,17,9,7,14,1
856,Cell905,1,1,29,18,30,22,0
857,Cell906,1,1,29,20,30,6,0
858,Cell908,1,24,6,27,24,13,20
859,Cell909,1,19,13,3,18,9,15
860,Cell910,1,22,30,19,25,5,18
861,Cell912,1,6,15,7,4,12,4
862,Cell913,1,24,6,27,24,13,20
863,Cell914,1,15,25,28,11,18,10
864,Cell915,1,17,6,14,21,10,11
865,Cell916,1,9,3,25,22,15,6
866,Cell917,1,3,28,1,19,30,2
867,Cell918,1,10,4,30,16,27,7
868,Cell919,1,19,13,3,18,9,15
869,Cell920,1,11,1,22,8,28,8
870,Cell921,1,7,28,8,0,11,3
871,Cell922,1,19,13,3,18,9,15
872,Cell923,1,26,14,31,6,16,22
873,Cell924,1,14,19,26,5,20,13
874,Cell925,1,3,28,5,19,30,2
875,Cell926,1,22,9,19,25,5,18
876,Cell927,1,16,27,1,29,21,14
877,Cell928,1,18,16,29,15,2,16
878,Cell929,1,22,9,19,25,5,18
879,Cell930,1,17,6,14,21,10,11
880,Cell931,1,18,16,29,15,2,16
881,Cell932,1,2,10,12,31,24,25
882,Cell933,1,18,16,29,15,2,16
883,Cell934,1,19,13,3,18,9,15
884,Cell935,1,7,28,8,0,11,3
885,Cell936,1,16,8,13,29,21,14
886,Cell937,1,20,23,10,27,3,12
887,Cell938,1,15,25,28,11,18,10
888,Cell939,1,1,29,18,30,22,0
889,Cell940,1,23,21,32,13,0,19
890,Cell941,1,5,31,23,23,25,5
891,Cell942,1,28,32,11,14,4,24
892,Cell943,1,19,13,3,18,9,15
893,Cell944,1,3,28,5,19,30,2
894,Cell945,1,28,2,11,14,4,24
895,Cell946,1,12,1,4,17,1,9
896,Cell947,1,13,12,15,12,26,26
897,Cell948,1,12,1,4,17,1,9
898,Cell949,1,12,1,6,17,1,9
899,Cell950,1,6,15,7,4,12,4
900,Cell951,1,10,4,30,16,27,7
901,Cell952,1,6,15,7,4,12,4
902,Cell953,1,23,21,32,13,0,19
903,Cell954,1,24,6,27,24,13,20
904,Cell955,1,17,6,14,21,10,11
905,Cell956,1,16,8,13,29,21,14
906,Cell957,1,21,5,2,26,7,17
907,Cell958,1,2,18,16,31,19,29
908,Cell959,1,16,11,13,29,21,14
909,Cell960,1,28,32,11,14,4,24
910,Cell961,1,2,18,20,31,19,29
911,Cell962,1,12,1,4,17,1,9
912,Cell963,1,15,25,28,11,18,10
913,Cell964,1,2,18,16,31,19,29
914,Cell965,1,25,7,31,20,31,21
915,Cell966,1,8,24,1,28,29,28
916,Cell967,1,2,10,12,31,19,25
917,Cell968,1,10,4,30,16,27,7
918,Cell969,1,16,11,13,29,21,14
919,Cell971,1,28,32,11,14,4,24
920,Cell972,1,14,19,10,27,20,13
921,Cell973,1,6,15,7,4,12,4
922,Cell974,1,9,3,25,22,15,6
923,Cell975,1,15,25,28,11,23,10
924,Cell976,1,27,4,24,2,17,23
925,Cell977,1,3,28,8,0,11,3
926,Cell978,1,20,26,10,27,3,12
927,Cell979,1,27,4,24,2,17,23
928,Cell982,1,21,5,2,26,7,17
929,Cell983,1,10,4,30,16,27,7
930,Cell984,1,25,7,17,20,31,21
931,Cell985,1,1,29,18,30,6,0
932,Cell986,1,14,19,26,5,20,13
933,Cell987,1,24,6,27,24,13,20
934,Cell988,1,27,4,24,2,17,23
935,Cell989,1,27,4,24,2,17,23
936,Cell990,1,26,14,31,6,16,22
937,Cell991,1,22,30,19,25,5,18
938,Cell992,1,24,6,14,24,13,20
939,Cell993,1,17,6,14,21,10,11
940,Cell994,1,24,6,27,24,13,20
941,Cell995,1,3,28,5,19,30,2
942,Cell996,1,14,19,26,5,20,13
943,Cell997,1,6,15,7,4,12,4
944,Cell998,1,22,30,19,25,5,18
945,Cell999,1,25,7,17,20,31,21
946,Cell1000,1,7,28,8,0,11,3
947,Cell1001,1,3,28,5,0,11,2
948,Cell1002,1,10,4,30,16,27,7
949,Cell1003,1,15,25,28,11,18,10
950,Cell1004,1,16,11,13,29,21,14
951,Cell1005,1,25,7,17,20,31,21
952,Cell1006,1,10,4,30,16,27,7
953,Cell1007,1,13,12,15,12,26,26
954,Cell1008,1,12,1,4,17,1,9
955,Cell1009,1,13,12,6,12,26,26
956,Cell1010,1,14,19,26,5,20,13
957,Cell1011,1,26,14,31,6,16,22
958,Cell1012,1,26,14,6,23,16,22
959,Cell1013,1,9,3,25,22,15,6
960,Cell1015,1,13,12,15,12,26,26
961,Cell1017,1,13,12,15,12,26,26
962,Cell1018,1,22,9,19,25,5,18
963,Cell1019,1,1,29,18,30,6,0
964,Cell1020,1,23,21,32,13,0,19
965,Cell1021,1,26,14,31,6,16,22
966,Cell1022,1,9,3,25,22,15,6
967,Cell1023,1,19,13,3,18,9,15
968,Cell1024,1,1,29,20,0,22,0
969,Cell1025,1,15,25,28,11,18,10
970,Cell1026,1,18,16,29,15,2,16
971,Cell1027,1,18,16,29,15,2,16
972,Cell1028,1,26,14,16,6,16,22
973,Cell1029,1,13,12,15,12,26,26
974,Cell1030,1,12,1,4,17,1,9
975,Cell1031,1,1,29,1,30,22,0
976,Cell1032,1,24,6,27,24,13,20
977,Cell1033,1,1,29,18,30,6,0
978,Cell1034,1,24,6,27,24,13,20
979,Cell1035,1,8,24,16,28,8,28
980,Cell1037,1,10,4,30,16,27,7
981,Cell1038,1,10,4,30,16,27,7
982,Cell1039,1,9,3,25,22,15,6
983,Cell1040,1,17,6,14,21,10,11
984,Cell1041,1,2,18,16,6,19,29
985,Cell1042,1,3,28,5,19,30,2
986,Cell1043,1,6,15,7,4,12,4
987,Cell1044,1,1,12,12,28,8,28
988,Cell1046,1,16,8,13,29,21,14
989,Cell1048,1,2,18,16,31,19,29
990,Cell1049,1,11,1,22,8,28,8
991,Cell1050,1,23,21,32,13,0,19
992,Cell1051,1,17,6,14,21,10,11
993,Cell1052,1,5,31,23,23,25,5
994,Cell1053,1,14,19,26,5,20,13
995,Cell1054,1,6,15,7,4,12,4
996,Cell1055,1,17,6,14,21,10,11
997,Cell1056,1,24,6,27,24,13,20
998,Cell1058,1,23,21,32,13,0,19
999,Cell1059,1,24,6,27,24,13,20
1000,Cell1060,1,24,6,27,24,13,20
1001,Cell1061,1,7,28,8,0,11,3
1002,Cell1062,1,5,31,23,23,25,5
1003,Cell1063,1,4,17,9,7,14,1
1004,Cell1064,1,23,21,32,13,0,19
1005,Cell1065,1,1,29,18,30,22,0
1006,Cell1066,1,17,6,14,21,10,11
1007,Cell1067,1,13,12,15,12,26,26
1008,Cell1068,1,8,20,21,28,29,27
1009,Cell1069,1,4,17,9,7,14,1
1010,Cell1070,1,6,15,7,4,12,4
1011,Cell1071,1,27,4,24,2,17,23
1012,Cell1072,1,24,6,27,24,13,20
1013,Cell1073,1,13,12,15,12,26,26
1014,Cell1074,1,26,14,16,6,16,22
1015,Cell1075,1,15,25,28,11,18,10
1016,Cell1076,1,18,22,29,15,2,16
1017,Cell1077,1,14,19,26,5,20,13
1018,Cell1078,1,15,25,28,11,23,10
1019,Cell1079,1,13,12,15,12,26,26
1020,Cell1080,1,6,15,7,4,12,4
1021,Cell1081,1,15,25,28,11,18,10
1022,Cell1082,1,15,25,28,11,23,10
1023,Cell1083,1,12,1,4,17,1,9
1024,Cell1084,1,2,10,12,31,24,25
1025,Cell1085,1,20,23,10,27,3,12
1026,Cell1086,1,16,11,6,29,21,14
1027,Cell1087,1,28,2,11,14,4,24
1028,Cell1088,1,11,1,6,8,28,8
1029,Cell1090,1,17,6,14,21,10,11
1030,Cell1091,1,25,7,17,20,31,21
1031,Cell1092,1,22,9,6,25,5,18
1032,Cell1093,1,10,4,30,16,27,7
1033,Cell1094,1,14,19,26,5,20,13
1034,Cell1095,1,6,15,7,4,12,4
1035,Cell1096,1,17,6,14,21,10,11
1036,Cell1097,1,9,3,31,22,15,6
1037,Cell1098,1,6,15,7,4,12,4
1038,Cell1099,1,25,7,17,20,31,21
1039,Cell1100,1,12,1,4,17,1,9
1040,Cell1101,1,5,31,23,23,25,5
1041,Cell1102,1,21,5,2,26,7,17
1042,Cell1103,1,17,6,14,21,10,11
1043,Cell1104,1,11,1,22,8,28,8
1044,Cell1105,1,4,17,9,7,14,1
1045,Cell1106,1,27,4,24,2,17,23
1046,Cell1107,1,4,17,9,7,14,1
1047,Cell1108,1,16,11,13,29,21,14
1048,Cell1109,1,8,20,21,28,29,27
1049,Cell1110,1,25,7,17,20,31,21
1050,Cell1111,1,26,14,31,6,16,22
1051,Cell1112,1,2,24,12,31,14,25
1052,Cell1113,1,19,13,3,18,9,15
1053,Cell1114,1,7,28,8,0,11,3
1054,Cell1115,1,16,8,13,29,21,14
1055,Cell1116,1,9,3,25,22,15,6
1056,Cell1117,1,1,29,20,30,22,0
1057,Cell1118,1,11,1,22,8,28,8
1058,Cell1119,1,2,18,16,31,19,29
1059,Cell1120,1,9,3,25,22,15,6
1060,Cell1121,1,28,32,11,14,4,24
1061,Cell1122,1,3,28,5,19,30,2
1062,Cell1124,1,6,15,7,4,12,4
1063,Cell1125,1,20,23,10,27,3,12
1064,Cell1126,1,19,13,3,18,9,15
1065,Cell1127,1,3,28,5,0,30,2
1066,Cell1128,1,4,17,9,7,14,1
1067,Cell1129,1,14,19,26,5,20,13
1068,Cell1130,1,5,31,23,23,25,5
1069,Cell1131,1,4,17,9,7,14,1
1070,Cell1132,1,4,17,9,7,14,1
1071,Cell1133,1,6,15,7,4,12,4
1072,Cell1134,1,2,10,6,31,24,25
1073,Cell1135,1,2,18,16,6,19,29
1074,Cell1136,1,6,15,7,4,12,4
1075,Cell1137,1,21,5,2,26,7,17
1076,Cell1138,1,1,29,16,30,22,0
1077,Cell1139,1,19,13,3,18,9,15
1078,Cell1140,1,12,1,4,17,1,9
1079,Cell1141,1,22,9,19,25,5,18
1080,Cell1142,1,22,9,19,25,5,18
1081,Cell1143,1,22,30,19,25,5,18
1082,Cell1144,1,8,24,6,28,8,28
1083,Cell1145,1,1,29,18,30,6,0
1084,Cell1146,1,24,6,27,24,13,20
1085,Cell1147,1,25,7,17,20,31,21
1086,Cell1148,1,1,29,1,30,6,0
1087,Cell1149,1,10,4,30,16,27,7
1088,Cell1150,1,27,4,24,2,17,23
1089,Cell1151,1,20,23,10,27,3,12
1090,Cell1152,1,8,20,21,23,29,27
1091,Cell1153,1,15,25,28,11,18,10
1092,Cell1154,1,18,16,29,15,2,16
1093,Cell1155,1,8,24,1,28,8,28
1094,Cell1156,1,28,32,20,14,4,24
1095,Cell1157,1,27,15,6,2,17,23
1096,Cell1158,1,14,19,26,5,20,13
1097,Cell1159,1,26,14,31,6,16,22
1098,Cell1160,1,26,14,31,6,16,22
1099,Cell1161,1,8,20,21,28,29,27
1100,Cell1162,1,15,25,28,11,18,10
1101,Cell1163,1,9,3,25,22,15,6
1102,Cell1165,1,11,1,22,8,28,8
1103,Cell1166,1,27,4,24,2,17,23
1104,Cell1167,1,15,25,28,11,18,10
1105,Cell1168,1,7,28,8,0,11,3
1106,Cell1169,1,13,12,15,12,26,26
1107,Cell1170,1,27,4,24,2,17,23
1108,Cell1171,1,1,29,18,30,6,0
1109,Cell1172,1,3,28,5,19,30,2
1110,Cell1175,1,14,19,26,5,20,13
1111,Cell1176,1,21,5,2,26,7,17
1112,Cell1177,1,1,29,21,30,6,0
1113,Cell1178,1,3,28,5,19,30,2
1114,Cell1179,1,25,7,20,20,31,21
1115,Cell1180,1,20,26,10,27,3,12
1116,Cell1181,1,2,10,12,31,24,25
1117,Cell1182,1,7,28,8,0,11,3
1118,Cell1183,1,6,15,7,4,12,4
1119,Cell1184,1,11,1,22,8,28,8
1120,Cell1185,1,9,3,25,22,15,6
1121,Cell1186,1,1,29,18,30,6,0
1122,Cell1187,1,20,26,10,27,3,12
1123,Cell1188,1,8,20,21,23,29,27
1124,Cell1189,1,23,21,32,13,0,19
1125,Cell1190,1,13,12,15,12,26,26
1126,Cell1191,1,17,6,14,21,10,11
1127,Cell1192,1,19,13,3,18,9,15
1128,Cell1193,1,4,17,9,7,14,1
1129,Cell1194,1,1,17,1,7,14,28
1130,Cell1195,1,22,30,19,25,5,18
1131,Cell1196,1,1,17,6,28,8,28
1132,Cell1197,1,3,17,20,7,24,2
1133,Cell1198,1,22,9,19,25,5,18
1134,Cell1199,1,9,3,25,22,15,6
1135,Cell1200,1,3,28,5,19,30,2
1136,Cell1201,1,15,25,28,11,18,10
1137,Cell1202,1,13,12,15,12,26,26
1138,Cell1203,1,27,4,24,2,17,23
1139,Cell1204,1,21,5,2,26,7,17
1140,Cell1205,1,18,22,29,15,2,16
1141,Cell1206,1,1,29,1,30,22,0
1142,Cell1207,1,1,12,1,12,22,28
1143,Cell1208,1,7,28,8,0,11,3
1144,Cell1209,1,17,6,6,21,10,11
1145,Cell1210,1,16,27,13,29,21,14
1146,Cell1211,1,3,28,5,19,30,2
1147,Cell1212,1,16,8,13,29,21,14
1148,Cell1213,1,10,4,30,16,27,7
1149,Cell1214,1,21,5,2,26,7,17
1150,Cell1216,1,16,8,13,29,21,14
1151,Cell1217,1,12,1,4,17,1,9
1152,Cell1218,1,4,17,12,7,14,1
1153,Cell1219,1,1,12,20,12,22,0
1154,Cell1220,1,6,15,21,4,12,4
1155,Cell1221,1,18,16,20,15,2,16
1156,Cell1222,1,23,21,32,13,0,19
1157,Cell1223,1,8,20,21,23,29,27
1158,Cell1224,1,12,1,4,17,1,9
1159,Cell1225,1,11,1,22,8,28,8
1160,Cell1226,1,8,20,21,23,29,27
1161,Cell1227,1,22,9,19,25,5,18
1162,Cell1228,1,11,1,22,8,28,8
1163,Cell1229,1,5,31,16,23,25,5
1164,Cell1230,1,11,1,22,8,28,8
1165,Cell1231,1,15,25,28,11,18,10
1166,Cell1232,1,13,12,15,12,26,26
1167,Cell1233,1,1,29,18,30,22,0
1168,Cell1234,1,16,11,13,29,21,14
1169,Cell1235,1,23,21,32,13,0,19
1170,Cell1236,1,11,1,22,8,28,8
1171,Cell1237,1,7,28,5,0,11,3
1172,Cell1238,1,6,15,7,4,12,4
1173,Cell1239,1,24,6,27,24,13,20
1174,Cell1240,1,22,9,19,25,5,18
1175,Cell1241,1,14,19,26,5,20,13
1176,Cell1242,1,26,14,31,6,16,22
1177,Cell1243,1,1,29,18,30,22,0
1178,Cell1244,1,25,7,17,20,31,21
1179,Cell1245,1,24,6,27,24,13,20
1180,Cell1246,1,4,17,9,7,14,1
1181,Cell1247,1,14,19,26,5,20,13
1182,Cell1248,1,25,7,17,20,31,21
1183,Cell1249,1,8,20,31,23,29,27
1184,Cell1250,1,4,17,9,7,14,1
1185,Cell1251,1,8,20,21,6,16,27
1186,Cell1252,1,12,1,4,17,1,9
1187,Cell1253,1,13,13,15,28,8,28
1188,Cell1254,1,1,29,18,30,22,0
1189,Cell1255,1,5,31,23,23,25,5
1190,Cell1256,1,27,4,24,2,17,23
1191,Cell1257,1,14,19,26,5,20,13
1192,Cell1258,1,21,5,2,26,7,17
1193,Cell1259,1,24,6,14,21,13,11
1194,Cell1260,1,2,10,20,31,24,25
1195,Cell1261,1,10,4,30,16,27,7
1196,Cell1262,1,3,28,5,19,30,2
1197,Cell1263,1,10,4,30,16,27,7
1198,Cell1264,1,3,28,5,19,30,2
1199,Cell1265,1,21,5,2,26,7,17
1200,Cell1266,1,6,15,7,4,12,4
1201,Cell1267,1,15,25,28,11,18,10
1202,Cell1268,1,15,25,28,11,18,10
1203,Cell1269,1,1,29,18,30,6,0
1204,Cell1270,1,14,19,26,5,20,13
1205,Cell1271,1,3,17,5,19,30,2
1206,Cell1272,1,25,7,17,20,31,21
1207,Cell1273,1,28,32,11,14,4,24
1208,Cell1274,1,9,3,25,22,15,6
1209,Cell1275,1,12,1,4,17,1,9
1210,Cell1276,1,6,15,7,4,12,4
1211,Cell1277,1,21,5,2,26,7,17
1212,Cell1278,1,10,4,30,16,27,7
1213,Cell1279,1,19,13,3,18,9,15
1214,Cell1280,1,21,5,2,26,7,17
1215,Cell1281,1,4,17,9,7,14,1
1216,Cell1282,1,12,1,4,17,1,9
1217,Cell1284,1,26,14,31,6,16,22
1218,Cell1285,1,26,14,31,6,16,22
1219,Cell1286,1,21,5,2,26,7,17
1220,Cell1287,1,26,14,31,6,16,22
1221,Cell1288,1,9,3,25,22,15,6
1222,Cell1290,1,14,19,26,5,20,13
1223,Cell1291,1,13,12,12,28,8,28
1224,Cell1292,1,3,28,5,19,30,2
1225,Cell1293,1,23,21,32,13,0,19
1226,Cell1294,1,22,9,19,25,5,18
1227,Cell1295,1,24,6,27,24,13,20
1228,Cell1296,1,1,29,18,30,6,0
1229,Cell1299,1,20,23,10,27,3,12
1230,Cell1300,1,27,4,24,2,17,23
1231,Cell1301,1,5,31,6,23,25,27
1232,Cell1302,1,8,20,20,23,29,27
1233,Cell1303,1,28,2,11,14,4,24
1234,Cell1304,1,17,6,14,21,10,11
1235,Cell1305,1,28,2,11,14,4,24
1236,Cell1306,1,2,10,12,31,24,25
1237,Cell1307,1,8,20,21,23,29,27
1238,Cell1308,1,25,7,17,20,31,21
1239,Cell1309,1,14,19,26,5,20,13
1240,Cell1311,1,3,28,1,0,30,2
1241,Cell1312,1,11,1,22,8,28,8
1242,Cell1313,1,4,17,9,7,14,1
1243,Cell1314,1,5,31,23,23,25,5
1244,Cell1315,1,17,6,14,21,10,11
1245,Cell1316,1,26,14,31,6,16,22
1246,Cell1317,1,7,28,8,0,11,3
1247,Cell1318,1,22,9,19,25,5,18
1248,Cell1319,1,14,19,26,5,20,13
1249,Cell1320,1,11,1,22,8,28,8
1250,Cell1321,1,20,23,6,27,3,12
1251,Cell1322,1,12,1,4,17,1,9
1252,Cell1323,1,5,31,23,23,25,5
1253,Cell1324,1,27,4,24,2,17,23
1254,Cell1325,1,2,18,6,4,19,29
1255,Cell1326,1,8,14,21,6,16,27
1256,Cell1327,1,5,31,23,23,25,5
1257,Cell1328,1,16,11,13,29,21,14
1258,Cell1329,1,3,28,5,19,30,2
1259,Cell1330,1,8,20,6,6,29,27
1260,Cell1331,1,5,31,23,23,25,5
1261,Cell1332,1,14,19,26,5,20,13
1262,Cell1333,1,8,24,6,28,8,28
1263,Cell1334,1,10,4,30,16,27,7
1264,Cell1335,1,13,12,15,12,26,26
1265,Cell1336,1,5,31,6,23,25,5
1266,Cell1337,1,23,21,32,13,0,19
1267,Cell1338,1,15,25,28,11,18,10
1268,Cell1339,1,20,26,10,27,3,12
1269,Cell1340,1,16,11,13,29,21,14
1270,Cell1341,1,2,10,6,31,24,25
1271,Cell1342,1,22,30,19,25,5,18
1272,Cell1343,1,2,18,16,31,19,29
1273,Cell1344,1,17,6,14,21,10,11
1274,Cell1345,1,27,4,24,2,17,23
1275,Cell1346,1,10,4,30,16,27,7
1276,Cell1347,1,23,21,32,13,0,19
1277,Cell1348,1,25,7,17,20,31,21
1278,Cell1349,1,28,2,11,14,4,24
1279,Cell1350,1,23,21,32,13,0,19
1280,Cell1352,1,6,15,7,4,12,4
1281,Cell1353,1,9,3,25,22,15,6
1282,Cell1355,1,26,14,31,6,16,22
1283,Cell1356,1,13,12,15,12,26,26
1284,Cell1357,1,16,8,13,29,21,14
1285,Cell1358,1,1,29,18,30,6,0
1286,Cell1359,1,24,6,27,24,13,20
1287,Cell1360,1,10,4,30,16,27,7
1288,Cell1361,1,7,28,8,0,11,3
1289,Cell1362,1,2,18,16,31,19,29
1290,Cell1363,1,13,12,6,12,26,26
1291,Cell1364,1,28,32,11,14,4,24
1292,Cell1365,1,6,15,7,4,12,4
1293,Cell1366,1,11,1,22,8,28,8
1294,Cell1367,1,22,30,19,25,5,18
